record_num,m_birth_date,m_birth_hour,m_born_lat,m_born_long,m_sign,m_sun,m_sun_speed,m_sun_house,m_moon,m_moon_speed,m_moon_house,m_mercury,m_mercury_speed,m_mercury_house,m_venus,m_venus_speed,m_venus_house,m_mars,m_mars_speed,m_mars_house,m_jupiter,m_jupiter_speed,m_jupiter_house,m_saturn,m_saturn_speed,m_saturn_house,m_uranus,m_uranus_speed,m_uranus_house,m_neptune,m_neptune_speed,m_neptune_house,m_pluto,m_pluto_speed,m_pluto_house,m_chiron,m_chiron_speed,m_chiron_house,m_lilith,m_lilith_speed,m_lilith_house,m_truenode,m_truenode_speed,m_truenode_house,m_pof,m_pof_speed,m_pof_house,m_vertex,m_vertex_speed,m_vertex_house,m_ascendant,m_ascendant_speed,m_house2,m_house2_speed,m_house3,m_house3_speed,m_house4,m_house4_speed,m_house5,m_house5_house,m_house6,m_house6_house,m_house7,m_house7_speed,m_house8,m_house8_speed,m_house9,m_house9_speed,m_MC,m_MC_speed,m_house11,m_house11_speed,m_house12,m_house12_speed,f_birth_date,f_birth_hour,f_born_lat,f_born_long,f_sign,f_sun,f_sun_speed,f_sun_house,f_moon,f_moon_speed,f_moon_house,f_mercury,f_mercury_speed,f_mercury_house,f_venus,f_venus_speed,f_venus_house,f_mars,f_mars_speed,f_mars_house,f_jupiter,f_jupiter_speed,f_jupiter_house,f_saturn,f_saturn_speed,f_saturn_house,f_uranus,f_uranus_speed,f_uranus_house,f_neptune,f_neptune_speed,f_neptune_house,f_pluto,f_pluto_speed,f_pluto_house,f_chiron,f_chiron_speed,f_chiron_house,f_lilith,f_lilith_speed,f_lilith_house,f_truenode,f_truenode_speed,f_truenode_house,f_pof,f_pof_speed,f_pof_house,f_vertex,f_vertex_speed,f_vertex_house,f_ascendant,f_ascendant_speed,f_house2,f_house2_speed,f_house3,f_house3_speed,f_house4,f_house4_speed,f_house5,f_house5_house,f_house6,f_house6_house,f_house7,f_house7_speed,f_house8,f_house8_speed,f_house9,f_house9_speed,f_MC,f_MC_speed,f_house11,f_house11_speed,f_house12,f_house12_speed,success_rate
138,23.02.1986,16:08:16,-27.83333,-48.41667,PISCES,334.7499785,1.0060666,5.0,142.8018502,13.3903554,10.0,351.5746509,1.4866001,5.0,343.1900007,1.2496983,6.0,252.4245664,0.5682588,7.0,330.7209805,0.2399909,7.0,249.2316263,0.0394221,10.0,261.9286195,0.0275172,8.0,275.3074628,0.0227669,8.0,217.2975605,-0.0086661,6.0,69.2816246,0.0102225,4.0,59.5756048,0.1109965,1.0,31.5382224,-0.1705065,5.0,234.82704059999998,-0.1705065,8.0,299.2569512,-0.1705065,11.5252801,66.7751689,11.5252801,97.5040017,11.5252801,131.2705461,11.5252801,165.7705002,11.5252801,197.052792,11.5252801,223.5854691,11.5252801,246.7751689,11.5252801,277.5040017,11.5252801,311.2705461,11.5252801,345.7705002,11.5252801,17.052792,11.5252801,43.5854691,11.5252801,03.11.1995,04:52:09,-20.8,-49.38333,PISCES,220.2929643,1.001052,3.0,352.0861392,13.1927961,7.0,208.1001608,1.6271154,2.0,239.7182379,1.24416,3.0,249.630437,0.7299061,4.0,256.4611061,0.2030642,4.0,348.2977912,-0.0319315,7.0,296.8502502,0.023216,5.0,293.008539,0.0159734,5.0,239.7070207,0.0379565,3.0,187.7748998,0.1321843,2.0,93.9093854,0.1118578,11.0,206.5046988,0.0202793,2.0,280.7282639,0.0202793,5.0,347.6436697,0.0202793,2.5690854,148.935089,2.5690854,186.8977389,2.5690854,219.967842,2.5690854,247.4404902,2.5690854,272.2783733,2.5690854,298.0862892,2.5690854,328.935089,2.5690854,6.8977389,2.5690854,39.967842,2.5690854,67.4404902,2.5690854,92.2783733,2.5690854,118.0862892,2.5690854,95
139,02.03.1992,02:09:58,-15.6,23333.0,PISCES,341.7538288,1.0034424,9.0,314.570801,11.8648441,10.0,357.0606763,1.6721421,10.0,315.2961228,1.2347797,8.0,309.9006173,0.7701841,9.0,159.4099646,-0.1311175,4.0,312.9836723,0.1099302,1.0,286.9505961,0.0402141,2.0,288.3026033,0.0255322,2.0,232.945185,-0.003677,1.5932318,124.1812105,-0.0513732,8.0,304.4913657,0.1110146,6.0,277.9372826,-0.1206469,7.0,249.7163779,-0.1206469,1.0,15.0181235,-0.1206469,3.0264779,222.5333501,3.0264779,251.505899,3.0264779,277.2658758,3.0264779,303.3141825,3.0264779,332.6623079,3.0264779,6.6526727,3.0264779,42.5333501,3.0264779,71.505899,3.0264779,97.2658758,3.0264779,123.3141825,3.0264779,152.6623079,3.0264779,186.6526727,3.0264779,20.07.1985,17:53:45,-12.96667,-38.48333,PISCES,117.942457,0.9548415,8.0,152.5363235,13.8216056,9.0,143.203394,0.5578109,9.0,75.7558414,1.1129614,6.0,117.1364845,0.6481937,8.0,313.8980843,-0.1199402,2.0,231.4885012,-0.0082528,11.0,254.4115405,-0.0258528,12.6601698,271.5450054,-0.0234595,1.0,211.9445381,0.0047918,11.0,72.5715571,0.0614664,6.0,35.4259003,0.1107685,5.0,45.1871401,-0.1513668,5.0,229.99682460000002,-0.1513668,11.0,27.126071,-0.1513668,5.7355691,264.5906911,5.7355691,290.2915109,5.7355691,317.1934005,5.7355691,347.3964511,5.7355691,20.6027322,5.7355691,53.7719364,5.7355691,84.5906911,5.7355691,110.2915109,5.7355691,137.1934005,5.7355691,167.3964511,5.7355691,200.6027322,5.7355691,233.7719364,5.7355691,90
140,01.01.1950,21:23:16,53.4,-96.8,CAPRICORN,280.9129582,1.0190536,2.0,72.3823686,12.4179764,12.3866564,300.3666417,0.9904491,1.0,317.2820962,0.3249462,1.0,182.5368265,0.3629858,2.0,306.7062954,0.225889,3.0,169.4336589,-0.0049647,6.0,92.6447993,-0.0424486,2.0,197.2748232,0.0096809,5.0,137.7824642,-0.0181132,4.0,255.8782204,0.1131527,9.0,28.8781394,0.1108913,6.0,12.4113845,-0.1868739,6.0,242.1125278,-0.1868739,6.0,224.8856491,-0.1868739,11.4418242,90.6431174,11.4418242,106.1620071,11.4418242,122.2842251,11.4418242,142.61698,11.4418242,173.1989371,11.4418242,221.952987,11.4418242,270.6431174,11.4418242,286.1620071,11.4418242,302.2842251,11.4418242,322.61698,11.4418242,353.1989371,11.4418242,41.952987,11.4418242,14.07.1955,22:30:08,-23.55,-46.63333,CAPRICORN,111.6902892,0.9540119,6.0,49.0107434,14.3801622,4.0,91.7030481,1.3344411,5.0,98.4668026,1.2237258,5.0,122.2718365,0.6402327,6.0,126.6256593,0.2168838,6.0,224.516342,-0.007144,9.0,117.5737652,0.0610475,6.0,205.4780279,0.0038322,9.0,145.3547566,0.0277081,7.0,303.4123074,-0.0555187,12.5489751,254.0326165,0.1108125,10.0,266.1971499,0.0230775,11.0,254.77753810000002,0.0230775,10.0,68.5215104,0.0230775,11.2772565,317.4570839,11.2772565,343.5092514,11.2772565,13.2085607,11.2772565,45.3785495,11.2772565,77.5241563,11.2772565,108.2258244,11.2772565,137.4570839,11.2772565,163.5092514,11.2772565,193.2085607,11.2772565,225.3785495,11.2772565,257.5241563,11.2772565,288.2258244,11.2772565,45
141,18.07.1975,11:25:35,42.33333,-81.3,CANCER,115.2316328,0.9539618,2.0,238.8350104,13.2986717,4.8463625,100.1394705,1.8355228,2.0,155.9001542,0.5669178,3.0,42.0987279,0.6835348,5.0,23.5028397,0.0854729,10.0,112.8738417,0.1297124,3.0,208.4138138,0.0099241,4.0252437,249.3202244,-0.0166961,3.0,186.749859,0.0169421,1.0,28.0751804,0.0125177,5.0,348.2614961,0.1119338,1.0,239.5715598,0.0012885,7.0,253.79661800000002,0.0012885,2.0,267.5781207,0.0012885,4.8669517,130.1932404,4.8669517,150.6455906,4.8669517,175.9064775,4.8669517,207.7312318,4.8669517,244.5574917,4.8669517,280.0751839,4.8669517,310.1932404,4.8669517,330.6455906,4.8669517,355.9064775,4.8669517,27.7312318,4.8669517,64.5574917,4.8669517,100.0751839,4.8669517,13.09.1952,11:27:18,-27.83333,-48.41667,CANCER,170.6007094,0.9741274,11.0,107.0775111,11.9072049,9.0,160.7840747,1.8729294,11.0,192.4711132,1.230476,12.4730015,250.4124352,0.6481827,2.0,50.9679616,-0.0123214,7.0,194.6113925,0.1153271,12.5620592,107.7925288,0.0347173,9.0,200.3184055,0.0332643,12.6838376,142.1173676,0.028315,11.0,276.6323998,0.0028941,3.0,138.7489548,0.1107516,10.0,321.2853205,0.0295346,5.0,151.73194270000002,0.0295346,11.0,15.407846,0.0295346,5.0169093,215.255141,5.0169093,245.6130622,5.0169093,270.2003034,5.0169093,293.9226548,5.0169093,320.780686,5.0169093,354.6080636,5.0169093,35.255141,5.0169093,65.6130622,5.0169093,90.2003034,5.0169093,113.9226548,5.0169093,140.780686,5.0169093,174.6080636,5.0169093,75
142,31.07.1956,19:53:33,53.4,-96.8,LEO,128.5427089,0.9568528,9.0,51.1941475,13.6144466,7.0,141.1121158,1.8563798,10.0,87.8906281,0.5509217,9.0,352.9965888,0.1327292,11.0,154.6724393,0.2047285,1.0,236.1666221,0.0017221,4.0,123.0022646,0.061322,3.0,207.780352,0.0119934,3.0,147.6321537,0.0311103,1.0,309.0726886,-0.0552074,10.0,296.5317,0.1115723,8.0,246.0510012,0.0101929,1.8597252,144.3816024,0.0101929,1.0,80.3066385,0.0101929,1.8597252,221.7301638,1.8597252,250.5772059,1.8597252,288.3664814,1.8597252,328.85506,1.8597252,0.9078066,1.8597252,24.2108945,1.8597252,41.7301638,1.8597252,70.5772059,1.8597252,108.3664814,1.8597252,148.85506,1.8597252,180.9078066,1.8597252,204.2108945,1.8597252,18.08.1995,19:06:00,-12.96667,-38.48333,LEO,145.3665153,0.9618922,7.0,62.6958814,11.8918888,4.0,164.9266819,1.5904944,8.0,144.7595559,1.2370656,7.0,197.3827443,0.6333021,9.0,245.9238135,0.0484097,10.0,353.2792632,-0.0629585,2.0,297.4300325,-0.0337713,12.6780656,293.337677,-0.0218517,12.537687,237.8452423,0.0057103,10.0,176.9862134,0.1319337,8.0,85.3700145,0.111651,5.0,208.7789271,-0.0148239,9.0,224.071141,-0.0148239,10.0,214.3023328,-0.0148239,9.7424881,306.7417749,9.7424881,334.3571992,9.7424881,4.9480054,9.7424881,37.0341756,9.7424881,68.1969649,9.7424881,97.7800329,9.7424881,126.7417749,9.7424881,154.3571992,9.7424881,184.9480054,9.7424881,217.0341756,9.7424881,248.1969649,9.7424881,277.7800329,9.7424881,85
143,29.11.1985,06:48:49,-15.6,23333.0,SAGITTARIUS,246.9942351,1.0126772,6.0,86.1929379,12.0490529,6.0,246.1106591,-1.3726652,6.0,234.6494801,1.2562912,5.0,200.391069,0.6214373,4.0,312.0538873,0.1607544,1.0,241.450411,0.1187336,3.0,257.5258901,0.0603066,10.0,272.3738296,0.0349011,1.0,215.9330929,0.0359736,11.0,72.2437904,-0.0579176,5.0,49.9945892,0.1108401,6.0,39.0131962,-0.0815053,1.0,357.2079241,-0.0815053,9.0,5.6715915,-0.0815053,7.6699568,196.4066269,7.6699568,229.1308404,7.6699568,256.700305,7.6699568,282.2436366,7.6699568,309.1404532,7.6699568,340.3569294,7.6699568,16.4066269,7.6699568,49.1308404,7.6699568,76.700305,7.6699568,102.2436366,7.6699568,129.1404532,7.6699568,160.3569294,7.6699568,20.03.1958,15:49:33,-15.8,-47.86667,SAGITTARIUS,359.5334151,0.9936395,9.0,2.2355363,11.8046566,9.0,14.8594579,1.7210357,10.0,314.8965955,0.7939694,8.0,302.4585427,0.7321034,8.0,210.0134488,-0.0950091,4.0,265.5179981,0.0250259,6.0,127.8220321,-0.0220871,2.0,214.2846397,-0.02115,4.0,150.3951903,-0.0215156,2.0,320.4364762,0.0617843,8.0,3.2316818,0.1110324,9.0,211.4660462,-0.0647913,4.0,87.42897240000002,-0.0647913,4.7667387,326.8797576,-0.0647913,4.7667387,90.1310936,4.7667387,121.042029,4.7667387,154.3742402,4.7667387,187.8302837,4.7667387,218.1900812,4.7667387,244.9514158,4.7667387,270.1310936,4.7667387,301.042029,4.7667387,334.3742402,4.7667387,7.8302837,4.7667387,38.1900812,4.7667387,64.9514158,4.7667387,75
144,07.06.1983,15:05:56,48.85,-0.11667,GEMINI,76.3029138,0.957015,3.0,30.0109509,13.2725619,10.0,52.6120952,0.9090169,3.0,121.3989129,1.0125361,3.0,75.2037444,0.6914028,3.0,244.7133192,-0.1227087,4.0,208.1818068,-0.0378068,3.0,246.7144827,-0.0406938,10.0,268.1806342,-0.0262546,1.0,206.9525162,-0.0157249,11.0,59.055744,0.0697806,4.0,309.0328023,0.1113613,11.0,85.1172849,-0.0182318,10.0,156.8245728,-0.0182318,3.0,50.6646451,-0.0182318,9.0686503,203.1165357,9.0686503,229.9516915,9.0686503,262.6550145,9.0686503,299.6451718,9.0686503,333.8325859,9.0686503,1.4841805,9.0686503,23.1165357,9.0686503,49.9516915,9.0686503,82.6550145,9.0686503,119.6451718,9.0686503,153.8325859,9.0686503,181.4841805,9.0686503,24.12.1961,15:20:02,48.85,-0.11667,GEMINI,272.5887017,1.018518,7.0,122.4923961,12.1680507,3.0,277.3232225,1.6020546,7.0,264.5072985,1.2580821,7.0,269.9217361,0.7515332,7.0,308.8531811,0.2144683,9.0,298.8495783,0.1107591,8.0,150.3912152,-0.016789,4.0,222.7725316,0.0267192,6.0,160.0923227,-0.0063402,4.0,332.763238,0.0398317,10.0,156.2427143,0.1108608,4.0,138.7656764,-0.0438675,3.0,292.7871529,-0.0438675,8.0,221.4368974,-0.0438675,3.9329762,82.8834585,3.9329762,101.1701901,3.9329762,119.0342515,3.9329762,140.3996792,3.9329762,170.6175892,3.9329762,215.6597952,3.9329762,262.8834585,3.9329762,281.1701901,3.9329762,299.0342515,3.9329762,320.3996792,3.9329762,350.6175892,3.9329762,35.6597952,3.9329762,50
145,28.05.1949,02:46:10,53.4,-96.8,GEMINI,66.4419835,0.9597598,5.0,68.5754169,12.6927252,6.0,76.3010944,-0.3478912,6.0,77.3256849,1.2276773,4.0,50.6908617,0.726414,8.0,302.0837894,-0.0236856,5.0,149.9332336,0.0456906,8.0,89.2455933,0.0562576,10.0,192.5817893,-0.0135839,1.0,134.3740408,0.0140518,9.0,245.9366447,-0.0721648,4.0,4.6399208,0.1109134,4.0,25.0877869,-0.1006857,11.0,246.98791040000003,-0.1006857,1.0,114.8373264,-0.1006857,4.5159293,249.1213438,4.5159293,286.1250275,4.5159293,333.4370388,4.5159293,10.9423259,4.5159293,36.0639579,4.5159293,54.2072985,4.5159293,69.1213438,4.5159293,106.1250275,4.5159293,153.4370388,4.5159293,190.9423259,4.5159293,216.0639579,4.5159293,234.2072985,4.5159293,01.05.1976,05:31:59,28.41667,-80.21667,GEMINI,40.9713218,0.9707947,3.0,60.7284182,12.0490651,4.0,60.9557634,0.7007494,4.0,28.1406512,1.2301639,3.0,111.6415142,0.5385277,6.0,38.4708029,0.2392147,3.0,117.0851965,0.0597458,6.0,214.8635955,-0.042305,9.0,253.4270997,-0.0216433,11.0,189.5260237,-0.0227693,8.0,28.4784203,0.0595201,3.0,20.324181,0.1109424,3.0,222.5212586,0.0019414,9.0,278.51525430000004,0.0019414,9.9269379,151.1851194,0.0019414,9.9269379,298.2723507,9.9269379,337.0968504,9.9269379,14.1989072,9.9269379,44.5177293,9.9269379,69.540572,9.9269379,92.7738989,9.9269379,118.2723507,9.9269379,157.0968504,9.9269379,194.1989072,9.9269379,224.5177293,9.9269379,249.540572,9.9269379,272.7738989,9.9269379,70
146,23.08.1998,22:00:09,41.9,2.35,VIRGO,150.5632396,0.9642736,5.0,171.4068167,12.1710089,5.0,135.9617132,-0.0031292,4.0,132.8895025,1.2276793,4.0,122.0049093,0.6427212,5.0,355.9454632,-0.1077511,5.0,33.570384,-0.0142626,9.0,309.9668383,-0.0365327,8.0,299.9795718,-0.0223755,9.0,245.3124323,0.0042328,6.0,223.9906085,0.0712285,4.0,208.0355734,0.1116366,9.0,151.4564056,0.0011508,9.0,33.815519800000004,0.0011508,5.0,205.1876682,0.0011508,5.0913565,54.6590969,5.0913565,80.2194629,5.0913565,100.8828409,5.0913565,122.1147175,5.0913565,148.5698924,5.0913565,186.4315545,5.0913565,234.6590969,5.0913565,260.2194629,5.0913565,280.8828409,5.0913565,302.1147175,5.0913565,328.5698924,5.0913565,6.4315545,5.0913565,09.09.1991,08:36:13,-12.96667,-38.48333,VIRGO,166.1797576,0.9717027,1.0,178.0938752,14.0813137,1.0,148.325596,1.1600188,12.4877714,141.3255398,-0.1594712,12.1351652,185.2200958,0.6486674,1.0,149.3836089,0.2138458,12.5254619,300.729492,-0.0404907,5.0,279.8775904,-0.0083981,4.0,284.065455,-0.0090404,4.0,228.0655757,0.0230732,2.0,125.5114589,0.0988314,11.0,285.1239377,0.1106999,4.0,287.2304073,-0.1611401,5.0,154.18156599999998,-0.1611401,5.0714782,355.6486463,-0.1611401,5.0714782,166.0956836,5.0714782,201.3832379,5.0714782,232.3419735,5.0714782,259.3999105,5.0714782,285.3351061,5.0714782,313.3439862,5.0714782,346.0956836,5.0714782,21.3832379,5.0714782,52.3419735,5.0714782,79.3999105,5.0714782,105.3351061,5.0714782,133.3439862,5.0714782,70
147,25.01.1956,06:34:10,-15.8,-47.86667,AQUARIUS,304.2705642,1.0165931,1.0,91.3943775,14.9474824,11.0,309.4091414,-1.124028,1.0,339.3861172,1.2191081,3.0,247.3192688,0.6556155,3.0,149.2678252,-0.1094731,1.0,241.0139606,0.0735251,11.0,120.1216119,-0.0434337,8.1472382,210.4055665,0.0040515,1.0,147.9248985,-0.0222674,11.0,305.7989716,0.0822947,6.0,275.5620378,0.1109527,4.0,256.4024938,-0.032736,5.0,124.05134800000002,-0.032736,1.0,33.5883098,-0.032736,12.5098401,271.1751613,12.5098401,296.352371,12.5098401,323.2244235,12.5098401,353.7191206,12.5098401,27.1889102,12.5098401,60.3919625,12.5098401,91.1751613,12.5098401,116.352371,12.5098401,143.2244235,12.5098401,173.7191206,12.5098401,207.1889102,12.5098401,240.3919625,12.5098401,15.01.1985,02:13:50,51.5,-2.98333,AQUARIUS,294.8762482,1.018724,3.0,219.4043732,13.977933,1.0,274.4459399,1.368268,2.0,341.7626275,1.0602019,4.0,345.8871124,0.7608995,4.0,294.7485076,0.2338713,3.0,235.9664059,0.0796927,1.0,256.1294276,0.0511004,2.0,272.0015153,0.0355121,2.0,214.6034622,0.0131998,12.3428625,63.6413812,-0.0292113,7.0,14.7090371,0.111286,5.0,55.6812519,0.0132262,7.0,294.0331314,0.0132262,3.0,75.5878929,0.0132262,7.6295865,218.5612564,7.6295865,247.0106462,7.6295865,283.1868075,7.6295865,322.6016921,7.6295865,355.3468203,7.6295865,19.8888891,7.6295865,38.5612564,7.6295865,67.0106462,7.6295865,103.1868075,7.6295865,142.6016921,7.6295865,175.3468203,7.6295865,199.8888891,7.6295865,70
148,26.03.1990,09:57:10,-27.83333,-48.41667,ARIES,5.4825523,0.9906139,12.7203714,359.8134217,14.7434032,10.0,12.9149725,2.0215853,11.0,319.0881165,0.9589921,10.0,310.9517474,0.7446314,10.8760339,92.2071262,0.0912419,7.0,294.0868838,0.0615325,11.0,279.4425735,0.0158253,1.0,284.4518215,0.0115845,5.0,227.4402501,-0.0187584,4.0,100.6617503,0.0168979,2.0,225.8668396,0.1120245,4.0,315.4151478,-0.106808,11.0,7.142236299999979,-0.106808,6.0,241.6298439,-0.106808,11.0142392,12.8113669,11.0142392,41.3804171,11.0142392,71.8289834,11.0142392,103.3151871,11.0142392,134.9694768,11.0142392,165.3425967,11.0142392,192.8113669,11.0142392,221.3804171,11.0142392,251.8289834,11.0142392,283.3151871,11.0142392,314.9694768,11.0142392,345.3425967,11.0142392,11.03.1934,02:01:43,-15.8,-47.86667,ARIES,349.8149271,0.9986665,4.0,290.6509788,14.3843419,2.0,339.8545429,-0.830465,4.0,311.1861513,0.4569172,3.0,357.4350241,0.7789866,4.0,201.6505498,-0.0925347,11.0,322.4306857,0.1115521,3.0,25.3044313,0.0490549,5.0,160.771847,-0.0274493,10.0,112.6642073,-0.0103269,8.0,59.4701643,0.0364144,6.0,105.6040846,0.1111438,8.0,319.0270525,0.0258239,3.0,189.6567331000001,0.0258239,11.0,25.1418121,0.0258239,3.6791435,248.8206814,3.6791435,274.8565233,3.6791435,300.390657,3.6791435,328.453405,3.6791435,0.6945443,3.6791435,35.4782106,3.6791435,68.8206814,3.6791435,94.8565233,3.6791435,120.390657,3.6791435,148.453405,3.6791435,180.6945443,3.6791435,215.4782106,3.6791435,65
149,14.05.1937,18:25:07,-30.03333,-51.0,TAURUS,53.5196196,0.9644433,4.0,111.8409403,14.080001,6.0,48.2896278,-0.5600475,4.0,20.013037,0.2032692,4.0,240.061614,-0.3323448,2.0,297.3160218,0.0024651,5.0,1.9763919,0.0922508,2.0,40.4049356,0.0565521,3.0,166.2226151,-0.0070304,3.0,116.7529058,0.014303,1.0,81.5079293,0.0817908,8.0,234.8843382,0.1109445,8.0,255.245105,0.0233206,7.0,248.98220910000003,0.0233206,3.0781516,4.578461,0.0233206,3.0781516,190.6608884,3.0781516,226.5135238,3.0781516,253.3547146,3.0781516,276.7515298,3.0781516,301.0954553,3.0781516,330.9470774,3.0781516,10.6608884,3.0781516,46.5135238,3.0781516,73.3547146,3.0781516,96.7515298,3.0781516,121.0954553,3.0781516,150.9470774,3.0781516,15.01.1986,20:23:45,25.78333,-56.1,TAURUS,295.4024628,1.0186306,7.0,2.262948,12.4659894,9.0,285.2523164,1.5668719,7.0,294.4888179,1.2576366,7.0,229.5920214,0.6032364,5.0,321.5343369,0.2275335,8.0,246.6203901,0.0913345,5.0,260.326513,0.0526647,6.0,274.1348602,0.0358095,6.0,217.1886296,0.0143788,4.0,69.7997616,-0.0354825,11.0,55.2679795,0.1108794,11.0,35.3891005,-0.0519007,10.0,171.98633259999997,-0.0519007,3.0,233.1643225,-0.0519007,10.8782154,105.1258474,10.8782154,128.473344,10.8782154,154.5645576,10.8782154,185.2566034,10.8782154,219.6562141,10.8782154,253.8734854,10.8782154,285.1258474,10.8782154,308.473344,10.8782154,334.5645576,10.8782154,5.2566034,10.8782154,39.6562141,10.8782154,73.8734854,10.8782154,95
150,03.08.1930,16:30:13,-30.03333,-51.0,LEO,130.5921202,0.9573155,9.4322176,246.3429855,12.5183867,10.0,149.2984879,1.6664855,10.1357591,172.8951922,1.1263213,10.8724624,73.8390076,0.6720252,9.0,98.3624804,0.2095081,4.0,276.3253051,-0.05403,3.0,15.3078216,-0.0104188,10.0,152.4588905,0.0348878,10.2370139,109.7394713,0.0248826,10.0,48.7013084,0.0200853,4.0,319.0325633,0.1119137,11.0,27.2356166,-0.05941,9.0,9.030019799999991,-0.05941,6.0,35.880228,-0.05941,5.7846478,253.2791545,5.7846478,277.0472772,5.7846478,299.9833032,5.7846478,325.8235351,5.7846478,357.7171096,5.7846478,35.6711746,5.7846478,73.2791545,5.7846478,97.0472772,5.7846478,119.9833032,5.7846478,145.8235351,5.7846478,177.7171096,5.7846478,215.6711746,5.7846478,19.11.1962,01:40:59,-5.1,-42.8,LEO,236.2403851,1.0089849,4.0,146.0217924,12.1696651,1.0,232.5985652,1.5964765,4.0,226.3198907,-0.5328252,4.0,137.3505935,0.3590141,1.0,333.5332982,0.0683491,7.0,306.0984284,0.0642685,7.0,155.0748432,0.0205449,1.0,223.7036954,0.0367908,4.0,161.9848465,0.0136019,2.0,336.1500441,0.0019817,7.0,192.9277617,0.1119087,3.0,122.1733699,0.0004974,12.8710225,35.724273400000044,0.0004974,9.0,351.378321,0.0004974,12.8710225,125.9428661,12.8710225,157.8714231,12.8710225,191.0830093,12.8710225,222.5038734,12.8710225,250.9410626,12.8710225,277.8953362,12.8710225,305.9428661,12.8710225,337.8714231,12.8710225,11.0830093,12.8710225,42.5038734,12.8710225,70.9410626,12.8710225,97.8953362,12.8710225,75
151,10.06.1991,19:29:53,28.41667,-80.21667,GEMINI,79.4197521,0.956483,3.0,55.5882033,14.8488892,8.0,71.6395715,2.122622,3.0,124.7313171,0.9792238,4.0,129.0185804,0.5944666,10.6220052,130.6202573,0.1729899,6.0,306.3602673,-0.0381431,7.0,282.7432531,-0.0359239,4.0,286.0818482,-0.0233098,4.0,228.1588381,-0.0227715,2.0,115.5054766,0.0995803,2.0,275.0932419,0.1108724,1.0,289.1995389,-0.0688139,11.0,174.5755911,-0.0688139,11.0,71.1481318,-0.0688139,3.9964089,198.4071399,3.9964089,227.0535437,3.9964089,257.58879,3.9964089,289.3146017,3.9964089,321.1910176,3.9964089,351.4363972,3.9964089,18.4071399,3.9964089,47.0535437,3.9964089,77.58879,3.9964089,109.3146017,3.9964089,141.1910176,3.9964089,171.4363972,3.9964089,30.12.1998,17:43:24,28.41667,-80.21667,GEMINI,278.8204329,1.0188322,9.0,66.3727145,14.7688171,2.0,259.5226996,1.3746535,8.0,293.8012429,1.253791,10.0,197.7557282,0.4983135,6.0,351.7575371,0.1434795,12.3397569,26.7688847,0.0020238,1.0,310.8918164,0.0515423,11.0,301.0136883,0.0357179,10.0,249.0702508,0.0351434,8.0,239.1582843,0.1130054,8.0,222.4450052,0.1120419,7.0,143.0107946,-0.1182034,5.0,168.0865634,-0.1182034,6.0,188.8245878,-0.1182034,5.4850297,20.5342818,5.4850297,54.0356395,5.4850297,79.9171962,5.4850297,103.4353317,5.4850297,128.7773991,5.4850297,160.2761377,5.4850297,200.5342818,5.4850297,234.0356395,5.4850297,259.9171962,5.4850297,283.4353317,5.4850297,308.7773991,5.4850297,340.2761377,5.4850297,50
152,08.12.1976,03:00:03,-5.1,-42.8,SAGITTARIUS,256.1557123,1.0155012,4.0,91.3540483,12.2552477,5.0,272.563347,1.4702457,5.0,298.3321321,1.1825175,3.0,252.3560414,0.7284103,3.7136198,53.5663147,-0.1155604,11.0,136.7784241,-0.0191745,4.0,219.7676663,0.0535354,7.0,253.7775029,0.0377229,3.7744055,193.7446102,0.0221892,11.0,27.721314,-0.0272494,8.0,44.7969143,0.110843,6.0,212.8015938,-0.1398685,7.0,332.6025176,-0.1398685,11.0,357.9994449,-0.1398685,2.3588879,167.8008536,2.3588879,201.3300652,2.3588879,232.1895864,2.3588879,260.084068,2.3588879,287.076207,2.3588879,315.7669414,2.3588879,347.8008536,2.3588879,21.3300652,2.3588879,52.1895864,2.3588879,80.084068,2.3588879,107.076207,2.3588879,135.7669414,2.3588879,22.12.1930,00:05:51,25.78333,-56.1,SAGITTARIUS,269.4241955,1.0189396,5.0,291.9787723,12.3899739,6.0,289.4214043,0.8671005,6.0,233.5057824,0.3248146,4.0,136.7334943,-0.0460576,1.0,107.5309694,-0.1230748,12.182099,282.533122,0.1164495,6.0,11.4420263,0.0004948,9.0,155.7369805,-0.0074544,1.0,110.2165019,-0.0197518,12.2719214,44.5497422,-0.0322051,10.0,334.7016504,0.1114533,7.0,21.0304371,-0.2131592,9.0,108.8637511,-0.2131592,9.4969089,250.1447516,-0.2131592,9.4969089,131.4183279,9.4969089,156.4127364,9.4969089,185.2876121,9.4969089,217.5492959,9.4969089,250.5537971,9.4969089,281.9994648,9.4969089,311.4183279,9.4969089,336.4127364,9.4969089,5.2876121,9.4969089,37.5492959,9.4969089,70.5537971,9.4969089,101.9994648,9.4969089,85
